# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 8159 4 2027 78 12462047 5 /openedx/staticfiles/studio-frontend/src/utils/CourseChecklist/courseChecklistValidators.348b0f984683.js
DUPTYPE_WITHIN_SAME_TREE -8159 4 2027 78 12455780 5 /openedx/staticfiles/studio-frontend/src/utils/CourseChecklist/courseChecklistValidators.js
DUPTYPE_FIRST_OCCURRENCE 7957 4 2028 78 12461925 5 /openedx/staticfiles/studio-frontend/src/components/AssetsFilters/AssetsFilters.test.181e86a0a62f.jsx
DUPTYPE_WITHIN_SAME_TREE -7957 4 2028 78 12455605 5 /openedx/staticfiles/studio-frontend/src/components/AssetsFilters/AssetsFilters.test.jsx
DUPTYPE_FIRST_OCCURRENCE 14745 6 2030 78 12591280 5 /openedx/staticfiles/xblock/resources/recommender/translations/ar/LC_MESSAGES/text.563cfcb7c4a2.mo
DUPTYPE_WITHIN_SAME_TREE -14745 7 2030 78 12720551 5 /openedx/staticfiles/studio/xblock/resources/recommender/translations/ar/LC_MESSAGES/text.563cfcb7c4a2.mo
DUPTYPE_WITHIN_SAME_TREE -14745 7 2030 78 12716164 5 /openedx/staticfiles/studio/xblock/resources/recommender/translations/ar/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14745 6 2030 78 12587761 5 /openedx/staticfiles/xblock/resources/recommender/translations/ar/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 8111 4 2033 78 12462020 5 /openedx/staticfiles/studio-frontend/src/data/actions/courseChecklist.c3aebb9026f2.js
DUPTYPE_WITHIN_SAME_TREE -8111 4 2033 78 12455726 5 /openedx/staticfiles/studio-frontend/src/data/actions/courseChecklist.js
DUPTYPE_FIRST_OCCURRENCE 2299 2 2036 78 12463003 5 /openedx/staticfiles/learner_profile/templates/share_modal.44c8da5fc3ab.underscore
DUPTYPE_WITHIN_SAME_TREE -2299 2 2036 78 12454035 5 /openedx/staticfiles/learner_profile/templates/share_modal.underscore
DUPTYPE_FIRST_OCCURRENCE 9363 4 2038 78 12592281 5 /openedx/staticfiles/wiki/markitup/sets/frontend/set.3a4ebbb5ecca.js
DUPTYPE_WITHIN_SAME_TREE -9363 5 2038 78 12714409 5 /openedx/staticfiles/studio/wiki/markitup/sets/frontend/set.js
DUPTYPE_WITHIN_SAME_TREE -9363 5 2038 78 12721059 5 /openedx/staticfiles/studio/wiki/markitup/sets/frontend/set.3a4ebbb5ecca.js
DUPTYPE_WITHIN_SAME_TREE -9363 4 2038 78 12586455 5 /openedx/staticfiles/wiki/markitup/sets/frontend/set.js
DUPTYPE_FIRST_OCCURRENCE 5325 3 2040 78 12592453 5 /openedx/staticfiles/paragon/src/TextArea/TextArea.stories.46fffbddc137.jsx
DUPTYPE_WITHIN_SAME_TREE -5325 3 2040 78 12586259 5 /openedx/staticfiles/paragon/src/TextArea/TextArea.stories.jsx
DUPTYPE_FIRST_OCCURRENCE 11619 5 2041 78 12461468 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/body.2acd907b3703.html
DUPTYPE_WITHIN_SAME_TREE -11619 5 2041 78 12454334 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/body.html
DUPTYPE_FIRST_OCCURRENCE 12581 6 2044 78 12461145 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/ListBoxOption/index.dff038699172.jsx
DUPTYPE_WITHIN_SAME_TREE -12581 6 2044 78 12461029 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/ListBoxOption/index.dff038699172.jsx
DUPTYPE_WITHIN_SAME_TREE -12581 6 2044 78 12456233 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/ListBoxOption/index.jsx
DUPTYPE_WITHIN_SAME_TREE -12581 6 2044 78 12455887 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/ListBoxOption/index.jsx
DUPTYPE_FIRST_OCCURRENCE 1249 1 2044 78 12463862 5 /openedx/staticfiles/stylelint-config-edx/README.d35a1f573487.md
DUPTYPE_WITHIN_SAME_TREE -1249 1 2044 78 12455570 5 /openedx/staticfiles/stylelint-config-edx/README.md
DUPTYPE_FIRST_OCCURRENCE 5461 3 2046 78 12462773 5 /openedx/staticfiles/studio-frontend/src/utils/testConstants.e59e7f910624.jsx
DUPTYPE_WITHIN_SAME_TREE -5461 3 2046 78 12455777 5 /openedx/staticfiles/studio-frontend/src/utils/testConstants.jsx
DUPTYPE_FIRST_OCCURRENCE 3711 2 2048 78 12463066 5 /openedx/staticfiles/templates/verify_student/enrollment_confirmation_step.514df440c498.underscore
DUPTYPE_WITHIN_SAME_TREE -3711 2 2048 78 12454310 5 /openedx/staticfiles/templates/verify_student/enrollment_confirmation_step.underscore
DUPTYPE_FIRST_OCCURRENCE 7819 4 2049 78 12461564 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/cors/postmessage.a5aaa99fc1e0.html
DUPTYPE_WITHIN_SAME_TREE -7819 5 2049 78 12588827 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/cors/postmessage.html
DUPTYPE_WITHIN_SAME_TREE -7819 5 2049 78 12593514 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/cors/postmessage.a5aaa99fc1e0.html
DUPTYPE_WITHIN_SAME_TREE -7819 4 2049 78 12452382 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/cors/postmessage.html
DUPTYPE_FIRST_OCCURRENCE 12121 5 2049 78 12592183 5 /openedx/staticfiles/xblock/resources/acid/static/html/acid.html.a875d049950c.mako
DUPTYPE_WITHIN_SAME_TREE -12121 6 2049 78 12715842 5 /openedx/staticfiles/studio/xblock/resources/acid/static/html/acid.html.mako
DUPTYPE_WITHIN_SAME_TREE -12121 5 2049 78 12588637 5 /openedx/staticfiles/xblock/resources/acid/static/html/acid.html.mako
DUPTYPE_WITHIN_SAME_TREE -12121 6 2049 78 12720998 5 /openedx/staticfiles/studio/xblock/resources/acid/static/html/acid.html.a875d049950c.mako
DUPTYPE_FIRST_OCCURRENCE 4005 3 2050 78 12462293 5 /openedx/staticfiles/common/js/utils/clamp-html.7098302dcc59.js
DUPTYPE_WITHIN_SAME_TREE -4005 3 2050 78 12453648 5 /openedx/staticfiles/common/js/utils/clamp-html.js
DUPTYPE_WITHIN_SAME_TREE -4005 4 2050 78 12594059 5 /openedx/staticfiles/studio/common/js/utils/clamp-html.7098302dcc59.js
DUPTYPE_WITHIN_SAME_TREE -4005 4 2050 78 12590091 5 /openedx/staticfiles/studio/common/js/utils/clamp-html.js
DUPTYPE_FIRST_OCCURRENCE 9681 5 2050 78 12591642 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_gradients.0f44c939a3f2.scss
DUPTYPE_WITHIN_SAME_TREE -9681 5 2050 78 12586151 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_gradients.scss
DUPTYPE_FIRST_OCCURRENCE 5237 3 2051 78 12592470 5 /openedx/staticfiles/paragon/src/Hyperlink/Hyperlink.test.c063f31047aa.jsx
DUPTYPE_WITHIN_SAME_TREE -5237 6 2051 78 12456350 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Hyperlink/Hyperlink.test.jsx
DUPTYPE_WITHIN_SAME_TREE -5237 6 2051 78 12461240 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Hyperlink/Hyperlink.test.c063f31047aa.jsx
DUPTYPE_WITHIN_SAME_TREE -5237 3 2051 78 12586280 5 /openedx/staticfiles/paragon/src/Hyperlink/Hyperlink.test.jsx
DUPTYPE_WITHIN_SAME_TREE -5237 6 2051 78 12455992 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Hyperlink/Hyperlink.test.jsx
DUPTYPE_WITHIN_SAME_TREE -5237 6 2051 78 12461114 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Hyperlink/Hyperlink.test.c063f31047aa.jsx
DUPTYPE_FIRST_OCCURRENCE 11505 5 2053 78 12461406 5 /openedx/staticfiles/support/jsx/entitlements/components/Main/Main.e2872fa7991a.jsx
DUPTYPE_WITHIN_SAME_TREE -11505 5 2053 78 12453998 5 /openedx/staticfiles/support/jsx/entitlements/components/Main/Main.jsx
DUPTYPE_FIRST_OCCURRENCE 8011 4 2054 78 12462006 5 /openedx/staticfiles/studio-frontend/src/components/AssetsSearch/index.4b875c7db08b.jsx
DUPTYPE_WITHIN_SAME_TREE -8011 4 2054 78 12455705 5 /openedx/staticfiles/studio-frontend/src/components/AssetsSearch/index.jsx
DUPTYPE_FIRST_OCCURRENCE 4165 3 2054 78 12592398 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/README.9f961ebcecb1.md
DUPTYPE_WITHIN_SAME_TREE -4165 3 2054 78 12585877 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/README.md
DUPTYPE_FIRST_OCCURRENCE 12283 5 2055 78 12592190 5 /openedx/staticfiles/xblock/resources/rate/public/default_icons/face2.4213065e0d78.png
DUPTYPE_WITHIN_SAME_TREE -12283 6 2055 78 12720968 5 /openedx/staticfiles/studio/xblock/resources/rate/public/default_icons/face2.4213065e0d78.png
DUPTYPE_WITHIN_SAME_TREE -12283 6 2055 78 12715532 5 /openedx/staticfiles/studio/xblock/resources/rate/public/default_icons/face2.png
DUPTYPE_WITHIN_SAME_TREE -12283 5 2055 78 12588655 5 /openedx/staticfiles/xblock/resources/rate/public/default_icons/face2.png
DUPTYPE_FIRST_OCCURRENCE 6797 4 2055 78 12461874 5 /openedx/staticfiles/common/js/components/views/list.d560d62aa515.js
DUPTYPE_WITHIN_SAME_TREE -6797 5 2055 78 12590035 5 /openedx/staticfiles/studio/common/js/components/views/list.js
DUPTYPE_WITHIN_SAME_TREE -6797 5 2055 78 12593824 5 /openedx/staticfiles/studio/common/js/components/views/list.d560d62aa515.js
DUPTYPE_WITHIN_SAME_TREE -6797 4 2055 78 12453592 5 /openedx/staticfiles/common/js/components/views/list.js
DUPTYPE_FIRST_OCCURRENCE 2131 2 2065 78 12462873 5 /openedx/staticfiles/js/src/utility.450ebae7b4c2.js
DUPTYPE_WITHIN_SAME_TREE -2131 3 2065 78 12594264 5 /openedx/staticfiles/studio/js/src/utility.450ebae7b4c2.js
DUPTYPE_WITHIN_SAME_TREE -2131 2 2065 78 12452932 5 /openedx/staticfiles/js/src/utility.js
DUPTYPE_WITHIN_SAME_TREE -2131 3 2065 78 12589375 5 /openedx/staticfiles/studio/js/src/utility.js
DUPTYPE_FIRST_OCCURRENCE 16203 8 2068 78 12460688 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Utils.33a04758952b.js
DUPTYPE_WITHIN_SAME_TREE -16203 9 2068 78 12588899 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Utils.js
DUPTYPE_WITHIN_SAME_TREE -16203 8 2068 78 12452454 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Utils.js
DUPTYPE_WITHIN_SAME_TREE -16203 9 2068 78 12590804 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Utils.33a04758952b.js
DUPTYPE_FIRST_OCCURRENCE 7477 4 2069 78 12592269 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_nav.41491280b44c.scss
DUPTYPE_WITHIN_SAME_TREE -7477 4 2069 78 12586106 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_nav.scss
DUPTYPE_FIRST_OCCURRENCE 4097 3 2074 78 12462280 5 /openedx/staticfiles/common/templates/components/system-feedback.629116e433a9.underscore
DUPTYPE_WITHIN_SAME_TREE -4097 4 2074 78 12594046 5 /openedx/staticfiles/studio/common/templates/components/system-feedback.629116e433a9.underscore
DUPTYPE_WITHIN_SAME_TREE -4097 4 2074 78 12590016 5 /openedx/staticfiles/studio/common/templates/components/system-feedback.underscore
DUPTYPE_WITHIN_SAME_TREE -4097 3 2074 78 12453573 5 /openedx/staticfiles/common/templates/components/system-feedback.underscore
DUPTYPE_FIRST_OCCURRENCE 4977 3 2078 78 12462652 5 /openedx/staticfiles/js/student_account/models/RegisterModel.44a6cf75bba4.js
DUPTYPE_WITHIN_SAME_TREE -4977 3 2078 78 12455152 5 /openedx/staticfiles/js/student_account/models/RegisterModel.js
DUPTYPE_FIRST_OCCURRENCE 7071 4 2080 78 12453422 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/LICENSE
DUPTYPE_WITHIN_SAME_TREE -7071 5 2080 78 12589865 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/LICENSE
DUPTYPE_WITHIN_SAME_TREE -7071 4 2080 78 12461729 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/LICENSE.18b1bb59e2be
DUPTYPE_WITHIN_SAME_TREE -7071 5 2080 78 12593679 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/LICENSE.18b1bb59e2be
DUPTYPE_FIRST_OCCURRENCE 1959 2 2081 78 12462889 5 /openedx/staticfiles/js/capa/schematicinput.7e23074d9d50.js
DUPTYPE_WITHIN_SAME_TREE -1959 2 2081 78 12452950 5 /openedx/staticfiles/js/capa/schematicinput.js
DUPTYPE_WITHIN_SAME_TREE -1959 3 2081 78 12594280 5 /openedx/staticfiles/studio/js/capa/schematicinput.7e23074d9d50.js
DUPTYPE_WITHIN_SAME_TREE -1959 3 2081 78 12589393 5 /openedx/staticfiles/studio/js/capa/schematicinput.js
DUPTYPE_FIRST_OCCURRENCE 14909 7 2090 78 12460867 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/DomUtils.73ce4e8d38eb.js
DUPTYPE_WITHIN_SAME_TREE -14909 8 2090 78 12593211 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/DomUtils.73ce4e8d38eb.js
DUPTYPE_WITHIN_SAME_TREE -14909 8 2090 78 12589037 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/DomUtils.js
DUPTYPE_WITHIN_SAME_TREE -14909 7 2090 78 12452594 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/DomUtils.js
DUPTYPE_FIRST_OCCURRENCE 4579 3 2091 78 12462681 5 /openedx/staticfiles/js/discovery/views/course_card.a74ab25cd068.js
DUPTYPE_WITHIN_SAME_TREE -4579 3 2091 78 12455194 5 /openedx/staticfiles/js/discovery/views/course_card.js
DUPTYPE_FIRST_OCCURRENCE 321 1 2092 78 12463887 5 /openedx/staticfiles/css/lms-style-vendor-tinymce-content.3db10aaf4f47.css
DUPTYPE_WITHIN_SAME_TREE -321 2 2092 78 12463514 5 /openedx/staticfiles/theme-lilac1/css/lms-style-vendor-tinymce-content.3db10aaf4f47.css
DUPTYPE_WITHIN_SAME_TREE -321 7 2092 78 12460772 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/content.min.3db10aaf4f47.css
DUPTYPE_FIRST_OCCURRENCE 369 1 2093 78 12593125 5 /openedx/staticfiles/drf-yasg/insQ.min.90ab21607447.js
DUPTYPE_WITHIN_SAME_TREE -369 1 2093 78 12587380 5 /openedx/staticfiles/drf-yasg/insQ.min.js
DUPTYPE_WITHIN_SAME_TREE -369 2 2093 78 12721636 5 /openedx/staticfiles/studio/drf-yasg/insQ.min.90ab21607447.js
DUPTYPE_WITHIN_SAME_TREE -369 2 2093 78 12714879 5 /openedx/staticfiles/studio/drf-yasg/insQ.min.js
DUPTYPE_FIRST_OCCURRENCE 2067 2 2097 78 12463318 5 /openedx/staticfiles/js/learner_analytics_dashboard/GradeTable.529f6c6ff4e0.jsx
DUPTYPE_WITHIN_SAME_TREE -2067 2 2097 78 12455206 5 /openedx/staticfiles/js/learner_analytics_dashboard/GradeTable.jsx
DUPTYPE_FIRST_OCCURRENCE 9793 5 2097 78 12591547 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/core/ready.057984e702d0.js
DUPTYPE_WITHIN_SAME_TREE -9793 5 2097 78 12585977 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/core/ready.js
DUPTYPE_FIRST_OCCURRENCE 1529 2 2099 78 12463443 5 /openedx/staticfiles/certificates/images/demo-sig1.fafe530048b9.png
DUPTYPE_WITHIN_SAME_TREE -1529 2 2099 78 12455487 5 /openedx/staticfiles/certificates/images/demo-sig1.png
DUPTYPE_FIRST_OCCURRENCE 9745 5 2101 78 12591610 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_spacing.c401a7ad414b.scss
DUPTYPE_WITHIN_SAME_TREE -9745 5 2101 78 12586117 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_spacing.scss
DUPTYPE_FIRST_OCCURRENCE 4209 3 2104 78 12462103 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/constants.7ba33a9f26c1.js
DUPTYPE_WITHIN_SAME_TREE -4209 4 2104 78 12588707 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/constants.js
DUPTYPE_WITHIN_SAME_TREE -4209 3 2104 78 12452262 5 /openedx/staticfiles/edx-ui-toolkit/js/utils/constants.js
DUPTYPE_WITHIN_SAME_TREE -4209 4 2104 78 12593869 5 /openedx/staticfiles/studio/edx-ui-toolkit/js/utils/constants.7ba33a9f26c1.js
DUPTYPE_FIRST_OCCURRENCE 6083 3 2110 78 12721420 5 /openedx/staticfiles/studio/js/views/active_video_upload.7bbf3f77a474.js
DUPTYPE_WITHIN_SAME_TREE -6083 3 2110 78 12714111 5 /openedx/staticfiles/studio/js/views/active_video_upload.js
DUPTYPE_FIRST_OCCURRENCE 5889 3 2116 78 12594397 5 /openedx/staticfiles/studio/js/models/component_template.07956b047dc0.js
DUPTYPE_WITHIN_SAME_TREE -5889 3 2116 78 12590507 5 /openedx/staticfiles/studio/js/models/component_template.js
DUPTYPE_FIRST_OCCURRENCE 15103 7 2120 78 12460774 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/plugin.b238698ba1bf.js
DUPTYPE_WITHIN_SAME_TREE -15103 8 2120 78 12590820 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/plugin.b238698ba1bf.js
DUPTYPE_WITHIN_SAME_TREE -15103 8 2120 78 12588866 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/plugin.js
DUPTYPE_WITHIN_SAME_TREE -15103 7 2120 78 12452421 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/plugin.js
DUPTYPE_FIRST_OCCURRENCE 6529 3 2134 78 12462500 5 /openedx/staticfiles/templates/navigation/bootstrap/navbar-authenticated.c4401b856a73.html
DUPTYPE_WITHIN_SAME_TREE -6529 3 2134 78 12454789 5 /openedx/staticfiles/templates/navigation/bootstrap/navbar-authenticated.html
DUPTYPE_FIRST_OCCURRENCE 1941 2 2135 78 12463280 5 /openedx/staticfiles/js/api_admin/catalog_preview_factory.062ef5f35212.js
DUPTYPE_WITHIN_SAME_TREE -1941 2 2135 78 12454872 5 /openedx/staticfiles/js/api_admin/catalog_preview_factory.js
DUPTYPE_FIRST_OCCURRENCE 12529 6 2137 78 12461223 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Fieldset/README.28e0af3418f7.md
DUPTYPE_WITHIN_SAME_TREE -12529 6 2137 78 12455971 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Fieldset/README.md
DUPTYPE_WITHIN_SAME_TREE -12529 6 2137 78 12456329 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Fieldset/README.md
DUPTYPE_WITHIN_SAME_TREE -12529 6 2137 78 12461097 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Fieldset/README.28e0af3418f7.md
DUPTYPE_FIRST_OCCURRENCE 12287 5 2148 78 12592192 5 /openedx/staticfiles/xblock/resources/rate/public/default_icons/face4.c8fc3f5055a4.png
DUPTYPE_WITHIN_SAME_TREE -12287 6 2148 78 12720970 5 /openedx/staticfiles/studio/xblock/resources/rate/public/default_icons/face4.c8fc3f5055a4.png
DUPTYPE_WITHIN_SAME_TREE -12287 6 2148 78 12715534 5 /openedx/staticfiles/studio/xblock/resources/rate/public/default_icons/face4.png
DUPTYPE_WITHIN_SAME_TREE -12287 5 2148 78 12588657 5 /openedx/staticfiles/xblock/resources/rate/public/default_icons/face4.png
DUPTYPE_FIRST_OCCURRENCE 12263 5 2149 78 12592153 5 /openedx/staticfiles/xblock/resources/poll/public/handlebars/poll_results.3bde1bbd268f.handlebars
DUPTYPE_WITHIN_SAME_TREE -12263 6 2149 78 12715964 5 /openedx/staticfiles/studio/xblock/resources/poll/public/handlebars/poll_results.handlebars
DUPTYPE_WITHIN_SAME_TREE -12263 6 2149 78 12721018 5 /openedx/staticfiles/studio/xblock/resources/poll/public/handlebars/poll_results.3bde1bbd268f.handlebars
DUPTYPE_WITHIN_SAME_TREE -12263 5 2149 78 12588197 5 /openedx/staticfiles/xblock/resources/poll/public/handlebars/poll_results.handlebars
DUPTYPE_FIRST_OCCURRENCE 4593 3 2156 78 12462680 5 /openedx/staticfiles/js/discovery/views/search_form.d6a776e73587.js
DUPTYPE_WITHIN_SAME_TREE -4593 3 2156 78 12455193 5 /openedx/staticfiles/js/discovery/views/search_form.js
DUPTYPE_FIRST_OCCURRENCE 6523 3 2156 78 12462472 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/set_course_mode_price_modal.72e95fb388c7.html
DUPTYPE_WITHIN_SAME_TREE -6523 3 2156 78 12454221 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/set_course_mode_price_modal.html
DUPTYPE_FIRST_OCCURRENCE 12413 6 2162 78 12461012 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/models/proctored_exam_model.bf41be30eb53.js
DUPTYPE_WITHIN_SAME_TREE -12413 6 2162 78 12455557 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/models/proctored_exam_model.js
DUPTYPE_FIRST_OCCURRENCE 9335 4 2167 78 12461904 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/data_download_2/problem_report.e2d6d5483d9f.html
DUPTYPE_WITHIN_SAME_TREE -9335 4 2167 78 12454247 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/data_download_2/problem_report.html
DUPTYPE_FIRST_OCCURRENCE 7185 4 2168 78 12461813 5 /openedx/staticfiles/css/vendor/pdfjs/images/annotation-help.6ec1ca7b8aa8.svg
DUPTYPE_WITHIN_SAME_TREE -7185 5 2168 78 12589950 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/annotation-help.svg
DUPTYPE_WITHIN_SAME_TREE -7185 4 2168 78 12453507 5 /openedx/staticfiles/css/vendor/pdfjs/images/annotation-help.svg
DUPTYPE_WITHIN_SAME_TREE -7185 5 2168 78 12593763 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/annotation-help.6ec1ca7b8aa8.svg
DUPTYPE_FIRST_OCCURRENCE 11540 5 2170 78 12461453 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/body.8d8ab3069619.html
DUPTYPE_WITHIN_SAME_TREE -11540 5 2170 78 12454291 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/body.html
DUPTYPE_FIRST_OCCURRENCE 3487 2 2171 78 12463146 5 /openedx/staticfiles/templates/fields/field_dropdown_account.b80a6a184dbf.underscore
DUPTYPE_WITHIN_SAME_TREE -3487 2 2171 78 12454607 5 /openedx/staticfiles/templates/fields/field_dropdown_account.underscore
DUPTYPE_FIRST_OCCURRENCE 7033 4 2171 78 12461699 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/HKm471-B5-H.1aae686eacbd.bcmap
DUPTYPE_WITHIN_SAME_TREE -7033 4 2171 78 12453392 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/HKm471-B5-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7033 5 2171 78 12589835 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/HKm471-B5-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7033 5 2171 78 12593649 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/HKm471-B5-H.1aae686eacbd.bcmap
DUPTYPE_FIRST_OCCURRENCE 12289 5 2174 78 12592188 5 /openedx/staticfiles/xblock/resources/rate/public/default_icons/face5.e157076ae319.png
DUPTYPE_WITHIN_SAME_TREE -12289 5 2174 78 12588653 5 /openedx/staticfiles/xblock/resources/rate/public/default_icons/face5.png
DUPTYPE_WITHIN_SAME_TREE -12289 6 2174 78 12720966 5 /openedx/staticfiles/studio/xblock/resources/rate/public/default_icons/face5.e157076ae319.png
DUPTYPE_WITHIN_SAME_TREE -12289 6 2174 78 12715530 5 /openedx/staticfiles/studio/xblock/resources/rate/public/default_icons/face5.png
DUPTYPE_FIRST_OCCURRENCE 6283 3 2176 78 12594384 5 /openedx/staticfiles/studio/templates/mock/mock-xmodule-settings-only-editor.d46c5dcd886f.underscore
DUPTYPE_WITHIN_SAME_TREE -6283 3 2176 78 12590475 5 /openedx/staticfiles/studio/templates/mock/mock-xmodule-settings-only-editor.underscore
DUPTYPE_FIRST_OCCURRENCE 15101 7 2177 78 12460800 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/textcolor/plugin.min.9ee18d31f910.js
DUPTYPE_WITHIN_SAME_TREE -15101 8 2177 78 12593144 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/textcolor/plugin.min.9ee18d31f910.js
